id,fecha,temperatura_abrigo_150cm,temperatura_abrigo_150cm_maxima,temperatura_abrigo_150cm_minima,temperatura_intemperie_5cm_minima,temperatura_intemperie_50cm_minima,temperatura_suelo_5cm_media,temperatura_suelo_10cm_media,temperatura_inte_5cm,temperatura_intemperie_150cm_minima,humedad_suelo,precipitacion_pluviometrica,granizo,nieve,heliofania_efectiva,heliofania_relativa,tesion_vapor_media,humedad_media,humedad_media_8_14_20,rocio_medio,duracion_follaje_mojado,velocidad_viento_200cm_media,direccion_viento_200cm,velocidad_viento_1000cm_media,direccion_viento_1000cm,velocidad_viento_maxima,presion_media,radiacion_global,radiacion_neta,evaporacion_tanque,evapotranspiracion_potencial,profundidad_napa,horas_frio,unidad_frio
NH0472,1964-12-11,18,22.9,13.1,16.5,,,,,,,0,0,0,0.3,2,11.9,,63,9.5,,27.2,,34,,,,8.6,,,5.4,,0,
NH0472,1964-12-12,16.1,24.5,7.7,5.3,,,,,,,0,0,0,12.4,87,12.1,,59,9.8,,17.6,,22,,,,29.5,,,6,,0,
NH0472,1964-12-13,18.05,29,7.1,3.4,,,,,,,0,0,0,12.6,89,11.8,,46,9.4,,4.8,,6,,,,29.9,,,5.3,,0,
NH0472,1964-12-14,21.9,32.3,11.5,8.5,,,,,,,0,0,0,12.1,85,14,,45,12,,12.8,,16,,,,29,,,6.9,,0,
NH0472,1964-12-15,23.45,32.1,14.8,10,,,,,,,0,0,0,11.3,79,15.7,,48,13.7,,15.2,,19,,,,27.7,,,7.3,,0,
NH0472,1964-12-16,22.05,30.6,13.5,9.5,,,,,,,0,0,0,4.3,30,18,,60,15.8,,20.8,,26,,,,15.5,,,5.3,,0,
NH0472,1964-12-17,18.6,26,11.2,15,,,,,,,0,0,0,11.6,81,14,,56,12,,9.6,,12,,,,28.2,,,5.6,,0,
NH0472,1964-12-18,,,10.6,14.4,,,,,,,0,0,0,12,84,12,,51,9.7,,8,,10,,,,28.8,,,,,,
NH0472,1964-12-19,23.65,32.5,14.8,10,,,,,,,0,0,0,8,56,16.6,,50,14.6,,12.8,,16,,,,22,,,6.2,,0,
NH0472,1964-12-20,21.35,26.3,16.4,13.3,,,,,,,0,0,0,1.2,8,17.9,,71,15.8,,11.2,,14,,,,10.2,,,3.4,,0,
NH0472,1964-12-21,20.75,29.8,11.7,12,,,,,,,0,0,0,4.2,29,17.8,,64,15.7,,14.4,,18,,,,15.4,,,4.3,,0,
NH0472,1964-12-22,22.75,28,17.5,15.6,,,,,,,0,0,0,5.4,38,21.3,,72,18.5,,8.8,,11,,,,17.5,,,4.2,,0,
NH0472,1964-12-23,23.2,33.5,12.9,9.6,,,,,,,16.5,0,0,11.1,78,20.4,,55,17.8,,5.6,,7,,,,27.4,,,5.7,,0,
NH0472,1964-12-24,22.15,26.9,17.4,13.6,,,,,,,25,1,0,0,0,21,,87,18.3,,14.4,,18,,,,8.1,,,3,,0,
NH0472,1964-12-25,20.95,28.4,13.5,15.6,,,,,,,0,0,0,12.1,85,20.2,,75,17.7,,8,,10,,,,29.1,,,5.6,,0,
NH0472,1964-12-26,20.4,29,11.8,12,,,,,,,0,0,0,10.1,71,23.8,,77,20.3,,10.4,,13,,,,25.6,,,4.5,,0,
NH0472,1964-12-27,22,29,15,12,,,,,,,25.5,0,0,8.3,58,22.4,,69,19.3,,18.4,,23,,,,22.5,,,5.1,,0,
NH0472,1964-12-28,19.95,25,14.9,14,,,,,,,0,0,0,10.2,72,13.8,,62,11.8,,19.2,,24,,,,25.8,,,6.7,,0,
NH0472,1964-12-29,18.7,27,10.4,6,,,,,,,0,0,0,12.8,90,13.9,,57,11.9,,4.8,,6,,,,30.3,,,5.4,,0,
NH0472,1964-12-30,20.45,28.9,12,7.4,,,,,,,0,0,0,12.8,90,18.5,,64,16.3,,8.8,,11,,,,30.3,,,5.8,,0,
NH0472,1964-12-31,20.15,25.4,14.9,10.9,,,,,,,0,0,0,3.3,23,19.8,,76,17.3,,6.4,,8,,,,13.8,,,3,,0,
NH0472,1965-01-01,21.65,31,12.3,9.5,,,,,,,0,0,0,12.5,88,19.2,,72,16.9,,5.6,,7,,,,29.7,,,5.8,,0,
NH0472,1965-01-02,25.05,34.5,15.6,11,,,,,,,27,0,0,6.6,47,27.3,,72,22.5,,10.4,,13,,,,19.5,,,4.6,,0,
NH0472,1965-01-03,21.1,26.9,15.3,14.5,,,,,,,0,0,0,9.3,66,17.1,,69,15,,19.2,,24,,,,24.2,,,6.2,,0,
NH0472,1965-01-04,18.3,26.9,9.7,6.5,,,,,,,0,0,0,12.8,90,14.6,,59,12.6,,3.2,,4,,,,30.2,,,5.1,,0,
NH0472,1965-01-05,21.3,29.8,12.8,8.4,,,,,,,0,0,0,12.6,89,18.1,,61,15.9,,8,,10,,,,29.9,,,5.9,,0,
NH0472,1965-01-06,23.8,32.3,15.3,10.6,,,,,,,6,0,0,10.3,73,21.2,,63,18.4,,10.4,,13,,,,25.9,,,6,,0,
NH0472,1965-01-07,20.4,25,15.8,13.9,,,,,,,0,0,0,11,78,18.2,,64,16,,12.8,,16,,,,27.1,,,5.6,,0,
NH0472,1965-01-08,17.75,26.9,8.6,5.8,,,,,,,0,0,0,12.3,87,14.2,,55,12.2,,7.2,,9,,,,29.3,,,5.2,,0,
NH0472,1965-01-09,17.35,22.5,12.2,7.3,,,,,,,0,0,0,12.5,89,15.9,,56,13.9,,11.2,,14,,,,29.6,,,5.2,,0,
NH0472,1965-01-10,23.4,31.8,15,11,,,,,,,0,0,0,12.5,89,22.6,,69,19.5,,11.2,,14,,,,29.6,,,6.3,,0,
NH0472,1965-01-11,27.55,39.7,15.4,10.4,,,,,,,0,0,0,12.6,90,19.4,,55,17,,8.8,,11,,,,29.8,,,7.5,,0,
NH0472,1965-01-12,24.5,31.9,17.1,11.2,,,,,,,0,0,0,9.8,70,20.6,,63,18,,12,,15,,,,24.9,,,6.2,,0,
NH0472,1965-01-13,26.7,34.5,18.9,15.5,,,,,,,0,0,0,11.9,85,20.7,,57,18.1,,7.2,,9,,,,28.5,,,6.8,,0,
NH0472,1965-01-14,28.1,36,20.2,15.4,,,,,,,0,0,0,9.4,67,27.3,,64,22.5,,11.2,,14,,,,24.2,,,6.5,,0,
NH0472,1965-01-15,25.4,29.8,21,19.5,,,,,,,0,0,0,5.2,37,27.2,,78,22.5,,10.4,,13,,,,16.9,,,4.2,,0,
NH0472,1965-01-16,24.9,31,18.8,17,,,,,,,0,0,0,8,57,27.9,,83,22.9,,12.8,,16,,,,21.7,,,4.9,,0,
NH0472,1965-01-17,24.7,31,18.4,17,,,,,,,0,0,0,4.7,34,20.5,,62,17.9,,7.2,,9,,,,16,,,4.4,,0,
NH0472,1965-01-18,24.4,33.3,15.5,11.8,,,,,,,0,0,0,12.2,88,18.7,,51,16.4,,7.2,,9,,,,28.9,,,6.4,,0,
NH0472,1965-01-19,24.95,34.6,15.3,10.9,,,,,,,0,0,0,11.8,85,17.9,,48,15.8,,8,,10,,,,28.2,,,6.5,,0,
NH0472,1965-01-20,26.55,34.1,19,12.5,,,,,,,0,0,0,6.3,45,18.4,,48,16.2,,10.4,,13,,,,18.7,,,5.9,,0,
NH0472,1965-01-21,24.65,31.5,17.8,14.7,,,,,,,0,0,0,11.9,86,19.6,,57,17.2,,24.8,,31,,,,28.3,,,8.3,,0,
NH0472,1965-01-22,26.1,32.9,19.3,18.5,,,,,,,0,0,0,6.1,44,22.6,,60,19.5,,28,,35,,,,18.3,,,7.1,,0,
NH0472,1965-01-23,27.35,34.1,20.6,19,,,,,,,0,0,0,7.9,57,22.1,,60,19.1,,8,,10,,,,21.3,,,5.8,,0,
NH0472,1965-01-24,28.35,37,19.7,15,,,,,,,0,0,0,12.3,89,19.8,,43,17.3,,8,,10,,,,28.8,,,7.3,,0,
NH0472,1965-01-25,28.65,36.5,20.8,17.8,,,,,,,0,0,0,8.5,62,21.3,,52,18.5,,8.8,,11,,,,22.3,,,6.4,,0,
NH0472,1965-01-26,29.8,37.7,21.9,16.8,,,,,,,0,0,0,5.2,38,20.2,,48,17.7,,7.2,,9,,,,16.6,,,5.6,,0,
NH0472,1965-01-27,28.5,37.6,19.4,12,,,,,,,0,0,0,11.9,87,18.1,,43,15.9,,10.4,,13,,,,28,,,7.7,,0,
NH0472,1965-01-28,28.55,36.2,20.9,15,,,,,,,0,0,0,8.5,62,16.4,,42,14.4,,8,,10,,,,22.2,,,6.5,,0,
NH0472,1965-01-29,26.35,32,20.7,16.2,,,,,,,0,0,0,5.1,37,,,,,,,,,,,,16.3,,,,,0,
NH0472,1965-01-30,21.95,26,17.9,13.7,,,,,,,0,0,0,11.7,86,,,,,,,,,,,,27.6,,,,,0,
NH0472,1965-01-31,25.3,35.2,15.4,12.6,,,,,,,0,0,0,11.7,86,,,,,,,,,,,,27.5,,,,,0,
NH0472,1965-02-01,24.35,30.4,18.3,14.5,,,,,,,18,0,0,2.3,17,,,,,,,,,,,,11.5,,,,,0,
NH0472,1965-02-02,21.95,27.5,16.4,14.4,,,,,,,0,0,0,7,52,,,,,,,,,,,,19.5,,,,,0,
NH0472,1965-02-03,24.15,31.4,16.9,15,,,,,,,1,0,0,10.7,79,,,,,,,,,,,,25.6,,,,,0,
NH0472,1965-02-04,22.9,29.8,16,14.9,,,,,,,0,0,0,12.3,91,,,,,,,,,,,,28.3,,,,,0,
NH0472,1965-02-05,23.05,33.7,12.4,9.7,,,,,,,0,0,0,12.1,90,,,,,,,,,,,,28,,,,,0,
NH0472,1965-02-06,26.5,35.6,17.4,14,,,,,,,0,0,0,7.4,55,,,,,,,,,,,,19.9,,,,,0,
NH0472,1965-02-07,25.35,35,15.7,14.4,,,,,,,1,0,0,7,52,,,,,,,,,,,,19.2,,,,,0,
NH0472,1965-02-08,21.5,31,12,15.6,,,,,,,0,0,0,6.3,47,,,,,,,,,,,,18,,,,,0,
NH0472,1965-02-09,24.45,33.2,15.7,12.8,,,,,,,0,0,0,10.4,78,,,,,,,,,,,,24.8,,,,,0,
NH0472,1965-02-10,26.5,35.8,17.2,10.6,,,,,,,12.5,0,0,10,75,,,,,,,,,,,,24.1,,,,,0,
NH0472,1965-02-11,23.45,27.8,19.1,14.5,,,,,,,4.5,0,0,2.1,16,,,,,,,,,,,,10.8,,,,,0,
NH0472,1965-02-12,23.75,31,16.5,14.6,,,,,,,8.5,0,0,10.4,78,,,,,,,,,,,,24.5,,,,,0,
NH0472,1965-02-13,22.35,27,17.7,17.2,,,,,,,0,0,0,10.5,79,,,,,,,,,,,,24.6,,,,,0,
NH0472,1965-02-14,19.35,29.8,8.9,6.5,,,,,,,0,0,0,10.9,82,,,,,,,,,,,,25.2,,,,,0,
NH0472,1965-02-15,22.75,32,13.5,9.5,,,,,,,0,0,0,10.9,83,,,,,,,,,,,,25.3,,,,,0,
NH0472,1965-02-16,24.7,34.9,14.5,13.2,,,,,,,0,0,0,10.9,83,,,,,,,,,,,,25.2,,,,,0,
NH0472,1965-02-17,24.45,36.8,12.1,15.6,,,,,,,0,0,0,10.7,82,,,,,,,,,,,,24.8,,,,,0,
NH0472,1965-02-18,27.3,37.8,16.8,14.4,,,,,,,0,0,0,10.7,82,,,,,,,,,,,,24.7,,,,,0,
NH0472,1965-02-19,28.2,37.8,18.6,16,,,,,,,0,0,0,8.2,63,,,,,,,,,,,,20.5,,,,,0,
NH0472,1965-02-20,28.25,37.4,19.1,15.6,,,,,,,0,0,0,11.5,88,,,,,,,,,,,,25.8,,,,,0,
NH0472,1965-02-21,26.7,33.5,19.9,12,,,,,,,0,0,0,6.3,48,,,,,,,,,,,,17.1,,,,,0,
NH0472,1965-02-22,27.6,36.3,18.9,14.9,,,,,,,0,0,0,10.7,83,,,,,,,,,,,,24.4,,,,,0,
NH0472,1965-02-23,27.35,36.5,18.2,16.3,,,,,,,0,0,0,10.7,83,,,,,,,,,,,,24.3,,,,,0,
NH0472,1965-02-24,27.5,33.7,21.3,17.9,,,,,,,0,0,0,9.4,73,,,,,,,,,,,,22.1,,,,,0,
NH0472,1965-02-25,26.35,34.3,18.4,15.1,,,,,,,0,0,0,9.4,73,,,,,,,,,,,,22,,,,,0,
NH0472,1965-02-26,27.9,37.8,18,14.5,,,,,,,0,0,0,10.2,79,,,,,,,,,,,,23.1,,,,,0,
NH0472,1965-02-27,23.95,28.6,19.3,16.1,,,,,,,0,0,0,8.5,66,,,,,,,,,,,,20.3,,,,,0,
NH0472,1965-02-28,20.65,32.6,8.7,4.6,,,,,,,0,0,0,9.7,76,,,,,,,,,,,,22.2,,,,,0,
NH0472,1965-03-01,21.85,27.5,16.2,13.4,,,,,,,0,0,0,2,16,,,,,,,,,,,,9.9,,,,,0,
NH0472,1965-03-02,19.7,25,14.4,13.2,,,,,,,0,0,0,0.7,6,,,,,,,,,,,,7.8,,,,,0,
NH0472,1965-03-03,18.65,25.8,11.5,8.9,,,,,,,0,0,0,11.5,91,,,,,,,,,,,,24.8,,,,,0,
NH0472,1965-03-04,24.1,32.3,15.9,6.5,,,,,,,0,0,0,10.4,82,,,,,,,,,,,,22.9,,,,,0,
NH0472,1965-03-05,25.55,34.2,16.9,14.4,,,,,,,0,0,0,6.9,55,,,,,,,,,,,,17.4,,,,,0,
NH0472,1965-03-06,23,29.9,16.1,15,,,,,,,0,0,0,9.8,78,,,,,,,,,,,,21.8,,,,,0,
NH0472,1965-03-07,21.2,27.3,15.1,14.9,,,,,,,20,0,0,0,0,,,,,,,,,,,,6.4,,,,,0,
NH0472,1965-03-08,21.25,27.7,14.8,13.3,,,,,,,0,0,0,10.4,83,,,,,,,,,,,,22.5,,,,,0,
NH0472,1965-03-09,15.45,21.5,9.4,8.4,,,,,,,0,0,0,9.7,78,,,,,,,,,,,,21.4,,,,,0,
NH0472,1965-03-10,14.85,23.4,6.3,2.4,,,,,,,0,0,0,9.3,75,,,,,,,,,,,,20.7,,,,,0.982456,
NH0472,1965-03-11,16.3,27.5,5.1,1.1,,,,,,,0,0,0,9.8,79,,,,,,,,,,,,21.3,,,,,2.035714,
NH0472,1965-03-12,21.95,32,11.9,6,,,,,,,0,0,0,9.5,77,,,,,,,,,,,,20.8,,,,,0,
NH0472,1965-03-13,21.7,31.5,11.9,8,,,,,,,0,0,0,9,73,,,,,,,,,,,,19.9,,,,,0,
NH0472,1965-03-14,24.3,33.7,14.9,9.5,,,,,,,0,0,0,9.3,76,,,,,,,,,,,,20.3,,,,,0,
NH0472,1965-03-15,23.6,33.5,13.7,10.6,,,,,,,0,0,0,8.5,69,,,,,,,,,,,,18.9,,,,,0,
NH0472,1965-03-16,20.1,25.4,14.8,17.8,,,,,,,13.5,0,0,0,0,,,,,,,,,,,,6,,,,,0,
NH0472,1965-03-17,15.9,20,11.8,11.6,,,,,,,0,0,0,4.7,39,12.8,,74,10.6,,14.4,,18,,,,13,,,3.2,,0,
NH0472,1965-03-18,14.05,22.4,5.7,3.8,,,,,,,0,0,0,7.5,62,,,,,,,,,,,,17.2,,,,,1.868264,
NH0472,1965-03-19,15.75,25.5,6,3,,,,,,,0,0,0,8.8,73,,,,,,,,,,,,19,,,,,1.230769,
NH0472,1965-03-20,17.3,26.6,8,5,,,,,,,0,0,0,5.6,46,,,,,,,,,,,,14.1,,,,,0,
NH0472,1965-03-21,20.05,28.5,11.6,8.6,,,,,,,0,0,0,6.1,51,,,,,,,,,,,,14.9,,,,,0,
NH0472,1965-03-22,22.35,31.5,13.2,8.6,,,,,,,0,0,0,8.8,73,,,,,,,,,,,,18.6,,,,,0,
NH0472,1965-03-23,20.25,27,13.5,9.4,,,,,,,0,0,0,8.8,73,,,,,,,,,,,,18.5,,,,,0,
NH0472,1965-03-24,20.4,27.9,12.9,9.4,,,,,,,0,0,0,8.8,74,,,,,,,,,,,,18.5,,,,,0,
NH0472,1965-03-25,19,26.5,11.5,8.9,,,,,,,0,0,0,7.2,60,,,,,,,,,,,,16,,,,,0,
NH0472,1965-03-26,17.3,26,8.6,4.9,,,,,,,0,0,0,7.7,65,,,,,,,,,,,,16.7,,,,,0,
NH0472,1965-03-27,18.45,27.6,9.3,5.6,,,,,,,0,0,0,9.4,79,,,,,,,,,,,,18.9,,,,,0,
NH0472,1965-03-28,15.9,25,6.8,2.9,,,,,,,0,0,0,9,76,,,,,,,,,,,,18.3,,,,,0.263736,
NH0472,1965-03-29,17.2,26.4,8,5.5,,,,,,,0,0,0,9.5,81,,,,,,,,,,,,19,,,,,0,
NH0472,1965-03-30,20.5,28.5,12.5,7.2,,,,,,,0,0,0,8.8,75,16.6,,59,14.6,,7.2,,9,,,,17.8,,,3.4,,0,
NH0472,1965-03-31,19.35,25.4,13.3,10.1,,,,,,,0,0,0,7.2,61,17,,70,15,,21.6,,27,,,,15.4,,,3.8,,0,
NH0472,1965-04-01,22.3,30.5,14.1,12.3,,,,,,,0,0,0,9.3,79,15.7,,57,13.7,,10.4,,13,,,,18.3,,,4.2,,0,
NH0472,1965-04-02,23.15,31.2,15.1,10.5,,,,,,,0,0,0,9,77,18.3,,59,16.1,,14.4,,18,,,,17.7,,,4.5,,0,
NH0472,1965-04-03,23.95,32.1,15.8,10.8,,,,,,,0.5,0,0,8,69,17.6,,55,15.5,,9.6,,12,,,,16.3,,,4.1,,0,
NH0472,1965-04-04,22.7,32.4,13,14.4,,,,,,,0,0,0,9.5,82,22.3,,65,19.2,,8.8,,11,,,,18.2,,,3.5,,0,
NH0472,1965-04-05,24.2,33.2,15.2,12.2,,,,,,,0,0,0,9.8,85,20.2,,60,17.7,,8.8,,11,,,,18.5,,,4,,0,
NH0472,1965-04-06,27.55,34.2,20.9,18,,,,,,,5,0,0,1.4,12,25.3,,66,21.3,,16.8,,21,,,,7,,,3.8,,0,
NH0472,1965-04-07,21.9,28.6,15.2,16,,,,,,,22,0,0,0,0,23.1,,96,19.8,,31.2,,39,,,,5.1,,,2.3,,0,
NH0472,1965-04-08,15.35,20.6,10.1,9.5,,,,,,,0,0,0,9.8,85,12.5,,75,10.3,,15.2,,19,,,,18.1,,,3.1,,0,
NH0472,1965-04-09,15.5,23,8,5,,,,,,,0,0,0,10.2,89,15.4,,75,13.4,,8.8,,11,,,,18.5,,,2.3,,0,
NH0472,1965-04-10,19.8,26.2,13.4,9,,,,,,,15,0,0,6.8,60,17,,77,15,,13.6,,17,,,,13.9,,,3.1,,0,
NH0472,1965-04-11,13.7,16.3,11.1,12,,,,,,,3.5,0,0,0,0,13.7,,93,11.6,,14.4,,18,,,,4.9,,,1.4,,0,
NH0472,1965-04-12,12.95,17.6,8.3,13,,,,,,,0,0,0,4.9,43,12.2,,77,9.9,,16.8,,21,,,,11.3,,,2.1,,0,
NH0472,1965-04-13,13.55,15.6,11.5,14,,,,,,,3.5,0,0,0.1,1,13.5,,89,11.4,,15.2,,19,,,,4.9,,,1.4,,0,
NH0472,1965-04-14,16.15,18.5,13.8,13.7,,,,,,,0,0,0,0,0,17.1,,91,15,,1.6,,2,,,,4.8,,,0.9,,0,
NH0472,1965-04-15,16.6,21,12.2,10.6,,,,,,,0,0,0,10.4,92,13,,75,10.9,,10.4,,13,,,,18.1,,,2.9,,0,
NH0472,1965-04-16,13.1,17.9,8.3,8,,,,,,,20,0,0,0,0,18.7,,94,16.4,,0.8,,1,,,,4.7,,,0.7,,0,
NH0472,1965-04-17,15,19.9,10.1,7.4,,,,,,,0,0,0,10.3,92,10.3,,64,7.4,,13.6,,17,,,,17.7,,,3.1,,0,
NH0472,1965-04-18,11.15,19,3.3,-0.3,,,,,,,0,0,0,9.4,84,10.9,,71,8.2,,3.2,,4,,,,16.5,,,1.5,,5.656051,
NH0472,1965-04-19,14.4,22,6.8,2.9,,,,,,,0,0,0,10,90,12,,72,9.7,,0.8,,1,,,,17.1,,,1.7,,0.3157892,
NH0472,1965-04-20,14.5,23.4,5.6,1.5,,,,,,,0,0,0,9.6,87,13,,73,10.9,,0,,0,,,,16.5,,,1.6,,1.887641,
NH0472,1965-04-21,15.95,25,6.9,4.9,,,,,,,0,0,0,9.9,89,15.9,,79,13.9,,4,,5,,,,16.7,,,1.8,,0.1325966,
NH0472,1965-04-22,17.05,23.8,10.3,4.1,,,,,,,0,0,0,7.5,68,14.8,,66,12.8,,12.8,,16,,,,13.7,,,2.4,,0,
NH0472,1965-04-23,18.5,24.6,12.4,7.2,,,,,,,0,0,0,7,64,17.5,,87,15.4,,4.8,,6,,,,13,,,1.9,,0,
NH0472,1965-04-24,14.25,19,9.5,4.5,,,,,,,0,0,0,5.1,46,15.5,,92,13.5,,9.6,,12,,,,10.6,,,1.2,,0,
NH0472,1965-04-25,16.4,22.9,9.9,6,,,,,,,0,0,0,6.3,58,16.4,,82,14.4,,16.8,,21,,,,11.9,,,1.9,,0,
NH0472,1965-04-26,11.6,17.7,5.5,4,,,,,,,0,0,0,10,92,6.5,,72,0.9,,8,,10,,,,16.3,,,2.3,,2.950819,
NH0472,1965-04-27,,,2.4,-1.5,,,,,,,2.5,0,0,2,18,11.6,,71,9.2,,10.4,,13,,,,6.6,,,,,,
NH0472,1965-04-28,13.6,18.7,8.5,9,,,,,,,0,0,0,8.1,75,11.5,,77,9,,6.4,,8,,,,13.8,,,1.7,,0,
NH0472,1965-04-29,11.5,18.8,4.2,4.5,,,,,,,0,0,0,9.2,85,10.9,,70,8.2,,6.4,,8,,,,15,,,1.4,,4.60274,
NH0472,1965-04-30,13.7,20.1,7.3,1,,,,,,,0,0,0,8.1,75,12.7,,75,10.5,,10.4,,13,,,,13.6,,,1.7,,0,
NH0472,1965-05-01,14.55,22.5,6.6,1.6,,,,,,,0,0,0,9.2,85,16,,83,14,,0.8,,1,,,,14.8,,,1.3,,0.6037738,
NH0472,1965-05-02,17.1,24.6,9.6,6.5,,,,,,,0,0,0,9,84,16,,82,14,,4.8,,6,,,,14.5,,,1.7,,0,
NH0472,1965-05-03,15.45,23.7,7.2,6,,,,,,,0,0,0,9.2,86,15.4,,82,13.4,,8,,10,,,,14.6,,,1.6,,0,
NH0472,1965-05-04,17.4,22.9,11.9,6.1,,,,,,,8,0,0,4.2,39,17.3,,76,15.2,,10.4,,13,,,,8.8,,,1.5,,0,
NH0472,1965-05-05,17.3,20.2,14.4,10.6,,,,,,,0,0,0,2.1,20,17.9,,92,15.8,,0.8,,1,,,,6.3,,,1,,0,
NH0472,1965-05-06,14.05,18.6,9.5,7.6,,,,,,,3.5,0,0,0.4,4,15.1,,89,13.1,,10.4,,13,,,,4.4,,,0.8,,0,
NH0472,1965-05-07,10.45,16.5,4.4,1.2,,,,,,,0,0,0,9.4,89,10,,73,7,,12.8,,16,,,,14.4,,,1.5,,5.157024,
NH0472,1965-05-08,10.2,18,2.4,-0.6,,,,,,,0,0,0,6.2,59,10.6,,78,7.8,,0,,0,,,,10.8,,,0.8,,7.076922,
NH0472,1965-05-09,13.8,21.1,6.5,3.9,,,,,,,0,0,0,5.8,55,15.9,,86,13.9,,2.4,,3,,,,10.3,,,0.8,,0.8219178,
NH0472,1965-05-10,14.25,22,6.5,2.5,,,,,,,0,0,0,9.3,88,11.1,,73,8.5,,0,,0,,,,14.1,,,1.1,,0.7741935,
NH0472,1965-05-11,11.7,21.1,2.3,-1.6,,,,,,,0,0,0,9.2,87,9.5,,69,6.2,,4.8,,6,,,,13.9,,,1.3,,6,
NH0472,1965-05-12,14.8,21.6,8,2.5,,,,,,,0,0,0,9.5,91,15.1,,75,13.1,,16.8,,21,,,,14.1,,,1.5,,0,
NH0472,1965-05-13,10.8,19.1,2.5,2.3,,,,,,,0,0,0,0,0,14.7,,85,12.7,,7.2,,9,,,,3.7,,,0.5,,6.506024,
NH0472,1965-05-14,8.95,15.9,2,-0.6,,,,,,,0,0,0,7,67,8.6,,75,4.8,,10.4,,13,,,,11.2,,,1.3,,8.633094,
NH0472,1965-05-15,7.45,13.8,1.1,-2.1,,,,,,,0.5,0,0,1.8,17,12,,81,9.7,,10.4,,13,,,,5.6,,,0.5,,11.14961,
NH0472,1965-05-16,6.1,10.4,1.8,0.5,,,,,,,0,0,0,0,0,8.3,,82,4.3,,6.4,,8,,,,3.6,,,0.7,,14.51163,
NH0472,1965-05-17,6.7,12.3,1.1,-2.1,,,,,,,0,0,0,1,10,6.4,,85,0.6,,6.4,,8,,,,4.7,,,1.2,,12.64286,
NH0472,1965-05-18,8.55,14.3,2.8,-1.6,,,,,,,0,0,0,4.9,47,9.7,,75,6.5,,8.8,,11,,,,8.7,,,0.8,,8.765217,
NH0472,1965-05-19,11.45,14.5,8.4,5,,,,,,,0,0,0,0.7,7,10.4,,70,7.5,,8.8,,11,,,,4.3,,,1.2,,0,
NH0472,1965-05-20,8.75,12.5,5,1.9,,,,,,,0,0,0,4.9,48,7.9,,70,3.6,,17.6,,22,,,,8.6,,,1.8,,6.4,
NH0472,1965-05-21,6.25,10.2,2.3,2,,,,,,,0,0,0,2,19,8,,86,3.8,,10.4,,13,,,,5.6,,,0.8,,14.27848,
NH0472,1965-05-22,6.65,14.9,-1.6,-3.6,,,,,,,0,0,0,8,78,8.8,,82,5.1,,4.8,,6,,,,11.7,,,0.5,,12.50909,
NH0472,1965-05-23,10.35,18.5,2.2,-1.2,,,,,,,0,0,0,5.8,57,11.2,,77,8.6,,12.8,,16,,,,9.4,,,0.9,,7.067485,
NH0472,1965-05-24,14.05,19.7,8.4,4.5,,,,,,,0,0,0,6,59,12.4,,77,10.1,,8.8,,11,,,,9.6,,,1.3,,0,
NH0472,1965-05-25,14.55,20.7,8.4,4.6,,,,,,,0,0,0,0.4,4,14.8,,80,12.8,,4.8,,6,,,,3.8,,,0.8,,0,
NH0472,1965-05-26,17.2,22.6,11.8,9.5,,,,,,,0,0,0,4,39,15.9,,80,13.9,,8.8,,11,,,,7.4,,,1.3,,0,
NH0472,1965-05-27,15,18.6,11.4,9.2,,,,,,,0,0,0,7,69,12,,72,9.7,,12.8,,16,,,,10.4,,,1.8,,0,
NH0472,1965-05-28,20.65,28.4,12.9,10.4,,,,,,,0,0,0,6.3,62,19.1,,76,16.8,,6.4,,8,,,,9.7,,,1.6,,0,
NH0472,1965-05-29,19.85,26,13.7,11,,,,,,,0,0,0,8.3,82,19.7,,80,17.3,,4.8,,6,,,,11.7,,,1.3,,0,
NH0472,1965-05-30,16.85,20.3,13.4,12.5,,,,,,,0,0,0,5.7,56,12.7,,71,10.5,,10.4,,13,,,,9,,,1.9,,0,
NH0472,1965-05-31,13.3,15.6,11,8.2,,,,,,,0,0,0,0,0,15.4,,93,13.4,,12,,15,,,,3.3,,,0.4,,0,
NH0472,1965-06-01,15.3,16.6,14,13.9,,,,,,,25,0,0,0,0,17.8,,91,15.7,,14.4,,18,,,,3.3,,,0.5,,0,
NH0472,1965-06-02,12.8,16.5,9.1,11,,,,,,,6,0,0,0,0,12.3,,91,10,,16.8,,21,,,,3.3,,,1.3,,0,
NH0472,1965-06-03,11.6,15.6,7.6,6.5,,,,,,,0,0,0,7.8,77,10.2,,78,7.3,,2.4,,3,,,,10.9,,,0.7,,0,
NH0472,1965-06-04,8.95,14.2,3.7,2,,,,,,,0.5,0,0,0.2,2,12.6,,88,10.4,,0,,0,,,,3.4,,,0.4,,7.542857,
NH0472,1965-06-05,14.15,17,11.3,10.6,,,,,,,0,0,0,3.5,35,12.7,,76,10.5,,14.4,,18,,,,6.6,,,1.5,,0,
NH0472,1965-06-06,13.9,15.5,12.3,12,,,,,,,111,0,0,0,0,15.6,,95,13.6,,8,,10,,,,3.2,,,0.5,,0,
NH0472,1965-06-07,13.2,16,10.4,11.5,,,,,,,0,0,0,0.2,2,13.8,,91,11.8,,8,,10,,,,3.4,,,0.7,,0,
NH0472,1965-06-08,10.4,14.8,6,4.1,,,,,,,0,0,0,0,0,13,,88,10.9,,4.8,,6,,,,3.2,,,0.4,,2.727273,
